Image name, L1_distance, L2_distance 
ProstateX-0301tra0.jpg, 35001840, 89892.22647148084 
ProstateX-0301tra1.jpg, 33749046, 88295.85573513628 
ProstateX-0301tra10.jpg, 34249839, 89986.22519585984 
ProstateX-0301tra11.jpg, 29766789, 84003.62740382108 
ProstateX-0301tra12.jpg, 34968873, 90548.22767453817 
ProstateX-0301tra13.jpg, 31806582, 86783.43106837849 
ProstateX-0301tra14.jpg, 28399971, 81459.7962248863 
ProstateX-0301tra15.jpg, 31034343, 83868.53728902157 
ProstateX-0301tra16.jpg, 30996477, 83627.854121698 
ProstateX-0301tra17.jpg, 33362949, 87531.04880555242 
ProstateX-0301tra18.jpg, 35246112, 89069.87746707638 
ProstateX-0301tra2.jpg, 33280206, 88483.01053874692 
ProstateX-0301tra3.jpg, 31066566, 85593.3560856215 
ProstateX-0301tra4.jpg, 31772505, 87024.30589783523 
ProstateX-0301tra5.jpg, 36078963, 92662.13671721584 
ProstateX-0301tra6.jpg, 29269461, 83182.1166657834 
ProstateX-0301tra7.jpg, 32443701, 87600.34385206488 
ProstateX-0301tra8.jpg, 37163151, 93415.14950477786 
ProstateX-0301tra9.jpg, 38827794, 94490.51482556331 
ProstateX-0302tra0.jpg, 29252913, 82115.0976313126 
ProstateX-0302tra1.jpg, 30903240, 84585.94145601266 
ProstateX-0302tra10.jpg, 36591105, 91858.22772620861 
ProstateX-0302tra11.jpg, 35664015, 91179.31974411741 
ProstateX-0302tra12.jpg, 35561802, 90904.96266981248 
ProstateX-0302tra13.jpg, 36834621, 91961.07145417565 
ProstateX-0302tra14.jpg, 36204756, 91318.70140338177 
ProstateX-0302tra15.jpg, 37970772, 92247.76072078932 
ProstateX-0302tra16.jpg, 38557005, 93429.48325341418 
ProstateX-0302tra17.jpg, 35771376, 90543.99663147193 
ProstateX-0302tra18.jpg, 39183483, 94630.94909700526 
ProstateX-0302tra19.jpg, 38463495, 92660.01783401512 
ProstateX-0302tra2.jpg, 38179518, 93503.55813550626 
ProstateX-0302tra20.jpg, 39033408, 94302.17589218183 
ProstateX-0302tra21.jpg, 39734283, 93625.97657167587 
ProstateX-0302tra22.jpg, 40737555, 96393.81599978289 
ProstateX-0302tra3.jpg, 37981203, 93278.21371038363 
ProstateX-0302tra4.jpg, 37102764, 92202.26657734613 
ProstateX-0302tra5.jpg, 37072227, 92364.67030742869 
ProstateX-0302tra6.jpg, 38172579, 93784.38794916775 
ProstateX-0302tra7.jpg, 36915453, 92660.86570392056 
ProstateX-0302tra8.jpg, 39801777, 94161.55933819278 
ProstateX-0302tra9.jpg, 35130777, 89831.8895103515 
ProstateX-0303tra0.jpg, 35907582, 91085.4388362926 
ProstateX-0303tra1.jpg, 38796231, 94708.0276164592 
ProstateX-0303tra10.jpg, 36793032, 91454.11665966711 
ProstateX-0303tra11.jpg, 36909762, 90945.98246211869 
ProstateX-0303tra12.jpg, 40030773, 93754.16203561312 
ProstateX-0303tra13.jpg, 37107852, 91496.50511358344 
ProstateX-0303tra14.jpg, 36779685, 90815.7976841034 
ProstateX-0303tra15.jpg, 36208584, 90594.15004292496 
ProstateX-0303tra16.jpg, 36132759, 90462.20277552388 
ProstateX-0303tra17.jpg, 36031824, 89829.49251776947 
ProstateX-0303tra18.jpg, 39567426, 93720.9330619366 
ProstateX-0303tra2.jpg, 34939758, 90653.63276780474 
ProstateX-0303tra3.jpg, 33804075, 87934.5639723084 
ProstateX-0303tra4.jpg, 34791810, 90211.37980321552 
ProstateX-0303tra5.jpg, 35882997, 91406.62443718179 
ProstateX-0303tra6.jpg, 39895245, 96119.70132600288 
ProstateX-0303tra7.jpg, 34957464, 90634.44944390625 
ProstateX-0303tra8.jpg, 35947032, 91293.31909838748 
ProstateX-0303tra9.jpg, 36939576, 92176.28231817554 
ProstateX-0304tra0.jpg, 37315263, 91911.99979872051 
ProstateX-0304tra1.jpg, 38547792, 93211.85691745444 
ProstateX-0304tra10.jpg, 35557281, 91150.13608876291 
ProstateX-0304tra11.jpg, 35217318, 90686.5179946832 
ProstateX-0304tra12.jpg, 34895571, 90236.43731331595 
ProstateX-0304tra13.jpg, 35812512, 91118.86035283803 
ProstateX-0304tra14.jpg, 33507849, 88762.23120787354 
ProstateX-0304tra15.jpg, 33359775, 88574.13784508433 
ProstateX-0304tra16.jpg, 35257113, 90719.92041993864 
ProstateX-0304tra18.jpg, 33450597, 88157.410993064 
ProstateX-0304tra2.jpg, 36245661, 92025.85952328834 
ProstateX-0304tra3.jpg, 36255441, 91238.41284787894 
ProstateX-0304tra4.jpg, 35950629, 91193.33253588225 
ProstateX-0304tra5.jpg, 36574668, 92278.88767209974 
ProstateX-0304tra6.jpg, 31197300, 85518.01101522415 
ProstateX-0304tra7.jpg, 31689717, 86040.07839954588 
ProstateX-0304tra8.jpg, 31368339, 85859.69058295051 
ProstateX-0304tra9.jpg, 34277466, 89746.06352370002 
ProstateX-0305tra0.jpg, 35233077, 90898.24003246707 
ProstateX-0305tra1.jpg, 31995063, 85387.37601659862 
ProstateX-0305tra11.jpg, 37878477, 93485.1148632765 
ProstateX-0305tra12.jpg, 37766481, 92880.8958451629 
ProstateX-0305tra13.jpg, 37593186, 92922.86452752088 
ProstateX-0305tra14.jpg, 37103832, 92961.17292719579 
ProstateX-0305tra15.jpg, 38731824, 95061.87702754454 
ProstateX-0305tra16.jpg, 38256267, 94223.69181368346 
ProstateX-0305tra17.jpg, 40434627, 96806.61303340801 
ProstateX-0305tra18.jpg, 38677902, 93698.77880741029 
ProstateX-0305tra2.jpg, 33877941, 88128.26182899559 
ProstateX-0305tra3.jpg, 34467831, 89435.6457962931 
ProstateX-0305tra4.jpg, 35798991, 91418.10464563352 
ProstateX-0305tra5.jpg, 31688796, 86488.53762204561 
ProstateX-0305tra6.jpg, 36294570, 92902.09288277633 
ProstateX-0305tra7.jpg, 29606628, 83654.3634008412 
ProstateX-0305tra8.jpg, 32461572, 87448.91457302372 
ProstateX-0305tra9.jpg, 33045306, 88361.71127813222 
ProstateX-0306tra0.jpg, 36014112, 89063.56736623567 
ProstateX-0306tra1.jpg, 33141885, 86178.0494151498 
ProstateX-0306tra10.jpg, 38010846, 91313.41638554545 
ProstateX-0306tra11.jpg, 37419921, 90544.90723944666 
ProstateX-0306tra12.jpg, 35475483, 90028.3055988504 
ProstateX-0306tra13.jpg, 37684893, 91006.36201387242 
ProstateX-0306tra14.jpg, 35406873, 89708.2913726485 
ProstateX-0306tra15.jpg, 35453565, 89075.68824881456 
ProstateX-0306tra16.jpg, 38576730, 91671.35803510276 
ProstateX-0306tra17.jpg, 36980319, 91182.10460940239 
ProstateX-0306tra2.jpg, 33949638, 87794.05270290238 
ProstateX-0306tra3.jpg, 32977002, 86186.89733364347 
ProstateX-0306tra4.jpg, 33233925, 86598.92740097882 
ProstateX-0306tra5.jpg, 30551292, 83350.43476791227 
ProstateX-0306tra6.jpg, 35270613, 89326.85338127612 
ProstateX-0306tra7.jpg, 35356263, 90348.80370541716 
ProstateX-0306tra8.jpg, 36772047, 91674.7423394252 
ProstateX-0306tra9.jpg, 38513502, 91342.33396404977 
ProstateX-0307tra0.jpg, 37756521, 92701.67061601425 
ProstateX-0307tra1.jpg, 35632341, 90161.63620409736 
ProstateX-0307tra10.jpg, 34784325, 90180.783446364 
ProstateX-0307tra11.jpg, 36934098, 92545.1850611365 
ProstateX-0307tra12.jpg, 37663257, 93383.34937771295 
ProstateX-0307tra13.jpg, 35264004, 90674.41179296395 
ProstateX-0307tra14.jpg, 40764426, 95867.25465976378 
ProstateX-0307tra15.jpg, 38825538, 94123.79643852026 
ProstateX-0307tra16.jpg, 37598070, 93214.47202017506 
ProstateX-0307tra17.jpg, 35984313, 90070.90841664694 
ProstateX-0307tra18.jpg, 32179677, 87251.9389526674 
ProstateX-0307tra2.jpg, 37155147, 92082.4451836505 
ProstateX-0307tra3.jpg, 36399939, 90748.25484272411 
ProstateX-0307tra4.jpg, 32916750, 86892.97296099381 
ProstateX-0307tra5.jpg, 36063990, 91469.62069452349 
ProstateX-0307tra6.jpg, 38732922, 94673.80699010682 
ProstateX-0307tra7.jpg, 35134026, 91145.51089329633 
ProstateX-0307tra8.jpg, 37779417, 93719.12037039187 
ProstateX-0308tra0.jpg, 37950978, 93879.58669487206 
ProstateX-0308tra1.jpg, 38810424, 93731.92107281275 
ProstateX-0308tra10.jpg, 39089721, 93949.06540780488 
ProstateX-0308tra11.jpg, 39458115, 95058.26274974733 
ProstateX-0308tra12.jpg, 34388790, 89451.53420707774 
ProstateX-0308tra13.jpg, 35921754, 90577.32159873133 
ProstateX-0308tra14.jpg, 35199102, 89757.22739701801 
ProstateX-0308tra15.jpg, 36411696, 91083.6760127741 
ProstateX-0308tra16.jpg, 36245277, 90756.92338879718 
ProstateX-0308tra17.jpg, 31350429, 85251.24756271899 
ProstateX-0308tra18.jpg, 35029980, 89386.4812261899 
ProstateX-0308tra19.jpg, 38312877, 93497.26488512913 
ProstateX-0308tra2.jpg, 36955641, 92462.12059540923 
ProstateX-0308tra20.jpg, 36729171, 91842.73640849341 
ProstateX-0308tra3.jpg, 35510439, 90887.78744693921 
ProstateX-0308tra4.jpg, 38547846, 94424.00858891768 
ProstateX-0308tra5.jpg, 37894404, 92543.2251004902 
ProstateX-0308tra6.jpg, 38689665, 93260.25135608418 
ProstateX-0308tra7.jpg, 38432748, 93064.29877240788 
ProstateX-0308tra8.jpg, 39025326, 93980.60170056371 
ProstateX-0308tra9.jpg, 39139113, 93771.10484045712 
ProstateX-0309tra0.jpg, 40108590, 97571.38589771082 
ProstateX-0309tra1.jpg, 32633625, 87451.61547392936 
ProstateX-0309tra10.jpg, 38626698, 94620.2444511744 
ProstateX-0309tra11.jpg, 36044880, 91812.60122662902 
ProstateX-0309tra12.jpg, 35472741, 90801.1372450808 
ProstateX-0309tra13.jpg, 36374238, 91167.4239846668 
ProstateX-0309tra14.jpg, 34713990, 89225.84254575576 
ProstateX-0309tra15.jpg, 37363464, 92424.0433004313 
ProstateX-0309tra16.jpg, 35636541, 90436.23611694596 
ProstateX-0309tra17.jpg, 36196818, 90334.78330078619 
ProstateX-0309tra18.jpg, 36284631, 91511.82735034854 
ProstateX-0309tra19.jpg, 30304083, 84497.75113575508 
ProstateX-0309tra2.jpg, 39248127, 96094.4007890158 
ProstateX-0309tra3.jpg, 37500144, 93854.7888282745 
ProstateX-0309tra4.jpg, 38553633, 95248.08670519319 
ProstateX-0309tra5.jpg, 39155205, 96146.4658476847 
ProstateX-0309tra6.jpg, 39157425, 96337.6788748826 
ProstateX-0309tra7.jpg, 40035939, 96542.49566382672 
ProstateX-0309tra8.jpg, 39292995, 96052.5180565299 
ProstateX-0309tra9.jpg, 38957778, 95347.2598242865 
ProstateX-0310tra0.jpg, 39367524, 96788.91936580343 
ProstateX-0310tra1.jpg, 32359389, 88045.97495059045 
ProstateX-0310tra10.jpg, 38486358, 94263.81376753224 
ProstateX-0310tra11.jpg, 38498301, 94905.95924914304 
ProstateX-0310tra12.jpg, 40334496, 95815.21437642354 
ProstateX-0310tra13.jpg, 40046697, 95404.13256772477 
ProstateX-0310tra14.jpg, 38968119, 94375.86200401033 
ProstateX-0310tra15.jpg, 38084190, 92159.73115195161 
ProstateX-0310tra16.jpg, 38330742, 93644.44995833976 
ProstateX-0310tra17.jpg, 39160128, 95649.3015865772 
ProstateX-0310tra18.jpg, 40929879, 96752.31068558518 
ProstateX-0310tra2.jpg, 36017994, 92217.19768025918 
ProstateX-0310tra3.jpg, 33203553, 88324.30375044006 
ProstateX-0310tra4.jpg, 33512862, 88807.30280782093 
ProstateX-0310tra5.jpg, 32684934, 87468.51412937115 
ProstateX-0310tra6.jpg, 36424203, 92133.86300921068 
ProstateX-0310tra7.jpg, 36063231, 91664.38265215121 
ProstateX-0310tra8.jpg, 35751954, 91118.74686363943 
ProstateX-0310tra9.jpg, 34522296, 89951.46507978623 
ProstateX-0311tra0.jpg, 36955188, 92482.10501497032 
ProstateX-0311tra1.jpg, 34677552, 89964.06259168158 
ProstateX-0311tra10.jpg, 35138376, 90191.39631916117 
ProstateX-0311tra11.jpg, 37710096, 92775.30533498664 
ProstateX-0311tra12.jpg, 32270487, 85664.93759409389 
ProstateX-0311tra13.jpg, 28017741, 80047.6101142314 
ProstateX-0311tra14.jpg, 33855588, 87052.93723936028 
ProstateX-0311tra15.jpg, 35496174, 89634.8427231286 
ProstateX-0311tra16.jpg, 37111902, 91323.18562117728 
ProstateX-0311tra17.jpg, 37857381, 93186.81518863063 
ProstateX-0311tra18.jpg, 38878563, 94658.0964682895 
ProstateX-0311tra2.jpg, 38818902, 94606.76441988701 
ProstateX-0311tra3.jpg, 34565607, 89829.44424296524 
ProstateX-0311tra4.jpg, 33403452, 88655.79033543156 
ProstateX-0311tra5.jpg, 32560362, 86645.93760817642 
ProstateX-0311tra6.jpg, 35872599, 90402.6190494501 
ProstateX-0311tra7.jpg, 37158114, 91612.50165779778 
ProstateX-0311tra8.jpg, 37629666, 92073.88121503296 
ProstateX-0311tra9.jpg, 37687500, 92686.48234775123 
ProstateX-0312tra0.jpg, 28640463, 80430.26913420096 
ProstateX-0312tra1.jpg, 30105645, 81989.77008749323 
ProstateX-0312tra10.jpg, 35402919, 90336.29099647605 
ProstateX-0312tra11.jpg, 33134703, 87898.42696544688 
ProstateX-0312tra12.jpg, 37237494, 91814.86889387797 
ProstateX-0312tra13.jpg, 35479347, 90086.16150663764 
ProstateX-0312tra14.jpg, 31158492, 85090.30900167186 
ProstateX-0312tra15.jpg, 30886107, 84744.28357712395 
ProstateX-0312tra16.jpg, 36366750, 90496.35316409165 
ProstateX-0312tra17.jpg, 36521952, 90467.09132054595 
ProstateX-0312tra18.jpg, 34314921, 88850.62288470464 
ProstateX-0312tra2.jpg, 30488346, 83221.48672067809 
ProstateX-0312tra3.jpg, 30560460, 83467.11367958042 
ProstateX-0312tra4.jpg, 29476962, 82530.77600507582 
ProstateX-0312tra5.jpg, 32644521, 86576.5072580316 
ProstateX-0312tra6.jpg, 31443933, 85133.29087378216 
ProstateX-0312tra7.jpg, 33954141, 88154.79138991822 
ProstateX-0312tra8.jpg, 35376234, 89890.33972569021 
ProstateX-0312tra9.jpg, 35185926, 89992.41934740948 
ProstateX-0313tra0.jpg, 37351209, 93031.56836794702 
ProstateX-0313tra1.jpg, 38185983, 94455.01029061402 
ProstateX-0313tra10.jpg, 31600764, 86240.17728414059 
ProstateX-0313tra11.jpg, 31399449, 85799.7157512774 
ProstateX-0313tra12.jpg, 23446935, 73202.90938890338 
ProstateX-0313tra13.jpg, 19251039, 65193.037918170376 
ProstateX-0313tra14.jpg, 23435583, 72887.02582078651 
ProstateX-0313tra15.jpg, 30836367, 84430.08537837683 
ProstateX-0313tra16.jpg, 38669355, 93992.66793213181 
ProstateX-0313tra17.jpg, 39293949, 95360.49686846226 
ProstateX-0313tra18.jpg, 39799968, 95321.8354313428 
ProstateX-0313tra19.jpg, 37883649, 93316.83203474066 
ProstateX-0313tra2.jpg, 38355738, 94900.09383557005 
ProstateX-0313tra20.jpg, 36970068, 91744.78421141989 
ProstateX-0313tra21.jpg, 39110499, 94338.3684245175 
ProstateX-0313tra22.jpg, 37900104, 93849.06126328596 
ProstateX-0313tra23.jpg, 35284758, 91175.27720824325 
ProstateX-0313tra24.jpg, 38733957, 94586.9206761696 
ProstateX-0313tra3.jpg, 34755843, 90499.66830325955 
ProstateX-0313tra4.jpg, 37208658, 93303.1193369225 
ProstateX-0313tra5.jpg, 34403388, 89706.21998501553 
ProstateX-0313tra6.jpg, 39171903, 94948.55997328238 
ProstateX-0313tra7.jpg, 37336227, 93448.57287834844 
ProstateX-0313tra8.jpg, 37811982, 94330.58143571469 
ProstateX-0313tra9.jpg, 32757699, 87905.1020191661 
ProstateX-0314tra0.jpg, 33402747, 87771.76357462576 
ProstateX-0314tra1.jpg, 27437370, 79950.56142391996 
ProstateX-0314tra10.jpg, 36156342, 92073.37090603341 
ProstateX-0314tra11.jpg, 34380969, 90034.51666444376 
ProstateX-0314tra12.jpg, 34739379, 90369.33847826927 
ProstateX-0314tra13.jpg, 37015569, 92748.05180164163 
ProstateX-0314tra14.jpg, 37907238, 93301.90940168373 
ProstateX-0314tra15.jpg, 39138744, 94201.91568115799 
ProstateX-0314tra16.jpg, 39681306, 94401.7162555851 
ProstateX-0314tra17.jpg, 39175476, 92005.83573882692 
ProstateX-0314tra18.jpg, 39259149, 92220.15307404342 
ProstateX-0314tra2.jpg, 29926821, 84116.59124691157 
ProstateX-0314tra3.jpg, 28950234, 82744.19869694793 
ProstateX-0314tra4.jpg, 30568356, 85057.92703798982 
ProstateX-0314tra5.jpg, 33368991, 88885.74713079707 
ProstateX-0314tra6.jpg, 38472378, 94763.1671800811 
ProstateX-0314tra7.jpg, 38968875, 94613.75202897305 
ProstateX-0314tra8.jpg, 36573066, 92166.37692781462 
ProstateX-0314tra9.jpg, 36836190, 91569.48116048273 
ProstateX-0315tra0.jpg, 37848543, 93991.47083113446 
ProstateX-0315tra1.jpg, 40089231, 96903.6262324584 
ProstateX-0315tra10.jpg, 38694342, 94739.35148606412 
ProstateX-0315tra11.jpg, 38223750, 94131.22945122942 
ProstateX-0315tra12.jpg, 39783435, 95396.91006002239 
ProstateX-0315tra13.jpg, 39077847, 95201.54721956991 
ProstateX-0315tra14.jpg, 41562105, 97446.51589974882 
ProstateX-0315tra15.jpg, 41493432, 97777.53607040831 
ProstateX-0315tra16.jpg, 42142698, 98823.68205040733 
ProstateX-0315tra17.jpg, 40984779, 98028.32159636317 
ProstateX-0315tra18.jpg, 41056503, 98478.7110648794 
ProstateX-0315tra19.jpg, 41722254, 98489.78248529133 
ProstateX-0315tra2.jpg, 36928923, 93019.83399791681 
ProstateX-0315tra20.jpg, 38661663, 95335.05186970845 
ProstateX-0315tra3.jpg, 34178910, 89703.38986905679 
ProstateX-0315tra4.jpg, 36952230, 93497.6397670016 
ProstateX-0315tra5.jpg, 38262063, 94913.66794619203 
ProstateX-0315tra6.jpg, 32194917, 87322.5346001821 
ProstateX-0315tra7.jpg, 33672666, 88947.5809789114 
ProstateX-0315tra8.jpg, 35880354, 91596.81707352062 
ProstateX-0315tra9.jpg, 38863746, 94918.81102289472 
ProstateX-0316tra0.jpg, 33955059, 89023.65936648527 
ProstateX-0316tra1.jpg, 33949233, 89060.8500689276 
